date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location
2021-06-13,7770039760,349628990,Top,Men's Plain Tops Korean Fashion Long Sleeve T-shirt,399.0,72,72,82,31,1,2,1,0,35,4.77,27393,190,1,"Pasay City, Metro Manila"
2021-06-13,8056582067,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Navy Blue) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250.0,89,89,64,6,0,0,0,0,6,5.0,203,12,1,"Quezon City, Metro Manila"
2021-06-13,8865406860,462140676,Top,【Jualan spot】Plaid Shirt Women's2021Korean Style Versatile Spring-Summer Top Loose Hong Kong Style Long Sleeve Coat,537.0,322,322,40,0,0,0,0,0,0,0.0,16000,0,1,Mainland China
2021-06-13,9516909039,114762325,Top,Plus Size Oversized Korean Style Stripes and Plain T-shirt Tops Cotton Spandex/Knitted Up to 3XL,160.0,79,79,51,66,2,0,0,0,68,4.97,133,191,1,"Taytay, Rizal"
2021-06-13,7753684812,133940798,Top,Korean style wild men and women trend FILA pattern design 4 colors T-shirt top,99.0,68,68,31,75,3,1,0,2,81,4.84,2281,334,1,"Valenzuela City, Metro Manila"
2021-06-13,4532716694,237008067,Top,Tank Ins Simple Tank Top Fashion Trend Tank Top Shoulder Sweat Tank Top Men's Korean loose tank top sports sleeveless T-shirt men's Hong Kong chic personality top running t,299.0,209,209,30,108,11,4,1,1,125,4.79,31598,457,1,Mainland China
2021-06-13,9464921314,462140676,Top,【Spot sale】2021 spring new Korean style retro Hong Kong style fashionable all-match long-sleeved shirt striped shirt for women blouse,502.0,302,302,40,0,0,0,0,0,0,0.0,4000,0,1,Mainland China
2021-06-13,3663837624,123995062,Top,Anik.Ph KOREAN INSPIRED LETTUCE SEMI CROP TOP,69.0,55,55,20,41,2,0,1,0,44,4.89,10,149,1,"Taytay, Rizal"
2021-06-13,7454837810,315439847,Top,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558.0,248,248,56,1029,92,118,55,78,1372,4.41,6600,4381,1,Mainland China
2021-06-13,10508388453,449754824,Top,【BTG】Lovers Wear Japanese Original Printed Loose Short-sleeved T-shirt Female Korean Version of Contrast Stitching Top Girlfriends,528.0,264,264,50,0,0,0,0,0,0,0.0,8000,0,1,Mainland China
2021-06-13,3600189156,69635896,Top,Korean fashion unisex tops/round neck/cotton/summer shirts/glow in dark,199.0,78,78,61,50,10,5,5,7,77,4.18,5970,341,1,"Pasay City, Metro Manila"
2021-06-13,8656559499,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Black) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250.0,89,89,64,5,0,0,0,0,5,5.0,201,8,1,"Quezon City, Metro Manila"
2021-06-13,4234002598,237008067,Top,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299.0,209,209,30,218,22,14,8,5,267,4.65,15257,833,1,Mainland China
2021-06-13,9262433149,449754824,Top,【BTG】White Short Top Summer New Korean Fashion Ins Short-sleeved T-shirt Women,532.0,266,266,50,0,0,0,0,0,0,0.0,5000,0,1,Mainland China
2021-06-13,9122398206,398300573,Top,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350.0,109,109,69,6,0,0,0,1,7,4.43,19962,19,1,"Binondo, Metro Manila"
2021-06-13,1319598371,52899158,Top,cotton spandex v-neck blouse Korean top korean fashion,106.0,53,53,50,12,1,0,0,0,13,4.92,96,47,1,"Pasay City, Metro Manila"
2021-06-13,7547854794,263745732,Top,Korean Style Casual Shirt Black White Men's Shirts Harajuku Men Autumn New Loose Long Sleeve Shirt Tops Streetwear Man Oversized Blouse,399.0,319,319,20,36,5,1,0,1,43,4.74,7912,74,1,Mainland China
2021-06-13,8562182592,449754824,Top,【BTG】Retro Hong Kong Flavor Niche Irregular Bandage T-shirt Women's Short-sleeved Loose Top All-match,548.0,274,274,50,0,0,0,0,0,0,0.0,4000,0,1,Mainland China
2021-06-13,8901907075,289910163,Top,【Plus Size M-2XL 4Colors】Mens smily print Round Neck Casual Top  Super Soft Oversized Korean Style men T-shirt Half Short Sleeves Big Loose One Piece Tee Summer T-shirt Round Neck Casual Top Fashion Fat Size Medium Long Length T-shirt Dress,295.0,232,232,21,43,5,6,0,5,59,4.37,287499,192,1,Mainland China
2021-06-13,6034349004,237008067,Top,Summer European and American leisure 5-point sleeve men's student loose T-shirt fashion trend Korean half sleeve top letter printed color contrast T-shirt,299.0,249,249,17,220,16,13,2,7,258,4.71,977,627,1,Mainland China
2021-06-13,8056573837,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Maroon) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250.0,89,89,64,4,0,0,0,0,4,5.0,222,9,1,"Quezon City, Metro Manila"
2021-06-13,9264932183,462140676,Top,【Spot sale】Spring New sweet style rainbow check pattren all-match top loose long sleeve shirt for blouse women,487.0,293,293,40,0,0,0,0,0,0,0.0,3000,0,1,Mainland China
2021-06-13,7478061986,315439847,Top,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516.0,258,258,50,29,1,1,4,1,36,4.47,9878,99,1,Mainland China
2021-06-13,4781996558,403612075,Top,Short-sleeved T-shirt men's summer printing loose oversize tie-dye T-shirt Korean dye men and women tops,587.0,269,293,54,33,0,2,0,1,36,4.78,20846,113,1,Mainland China
2021-06-13,5137118707,254758936,Top,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616.0,369,369,40,17,1,0,0,0,18,4.94,1555,37,1,Mainland China
2021-06-13,8665041117,462140676,Top,【Jualan spot】Spring Type Korean Style Three-Quarter Sleeve Cotton Linen Shirt round Neck Tied Bottoming Shirt Women's Ruffled Shirt Top,437.0,263,263,40,0,0,0,0,0,0,0.0,12000,0,1,Mainland China
2021-06-13,5957679058,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,24,0,0,0,0,24,5.0,395,44,1,"Valenzuela City, Metro Manila"
2021-06-13,11504991585,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Red) Quick Dry Fit Plain Tshirt Sport Training Korean Top,250.0,89,89,64,4,0,0,0,0,4,5.0,242,6,1,"Quezon City, Metro Manila"
2021-06-13,10310169079,462140676,Top,【Spot sale】【High-quality cloth】Hong Kong Style Retro Chic Floral Shirt Women's Summer 2021new Design Sense Niche Loose Shirt Short blouse labuh blouse women blouse korean style blouse murah	blouse putih blouse women muslimah,382.0,230,230,40,0,0,0,0,0,0,0.0,4000,0,1,Mainland China
2021-06-13,7742628820,140134509,Long Sleeves,Korean sexy plain color v-neck tops for women/Kor style v-neck blouse/ Women's sun protection top,350.0,185,185,47,48,2,0,0,0,50,4.96,589,109,1,"Caloocan City, Metro Manila"
2021-06-13,6267717042,25811092,Long Sleeves,Angelcity SHOULDER Strap Tops Korean Fashion Sexy Blouse CJ,199.0,99,99,50,342,18,6,4,9,379,4.79,7024,989,1,"Pasay City, Metro Manila"
2021-06-13,7734741820,36222507,Long Sleeves,Longsleeves korean blouse Fit to Large casual Blouse tops Trendy blouse Tops,199.0,143,143,28,435,20,6,0,0,461,4.93,1556,1308,1,"Pasay City, Metro Manila"
2021-06-13,1488095772,36222507,Long Sleeves,Classic Knitted V Neck Long Sleeve Formal Blouse Koreanfashion,175.0,140,140,20,29,0,0,0,1,30,4.87,796,61,1,"Pasay City, Metro Manila"
2021-06-13,5477407835,365058565,Long Sleeves,Only Youth classic knitted Long sleeves Blouse Korean Top,249.0,79,79,68,43,2,1,0,0,46,4.91,63,120,1,"Tondo I / Ii, Metro Manila"
2021-06-13,766659776,43841660,Long Sleeves,UFW #2109 korean long sleeves blouse knit top,450.0,199,199,56,1628,81,34,15,15,1773,4.86,155,4897,1,"Tondo I / Ii, Metro Manila"
2021-06-13,5583325474,39898577,Long Sleeves,Korean Style Summer New Casual V-neck Long Sleeves Simple Sweet T-shirt Tops Hollow Fashion,259.0,189,189,27,34,0,0,0,0,34,5.0,69,66,1,"San Nicolas, Metro Manila"
2021-06-13,3158936242,130651949,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,180.0,149,169,26,720,37,10,6,11,784,4.85,400,2012,1,"San Nicolas, Metro Manila"
2021-06-13,3289839685,449754824,Long Sleeves,【BTG】Ice Silk V-neck Short-sleeved T-shirt Women's New Korean Version of Slim Slimming Knitted All-match,377.0,189,189,50,0,0,0,0,0,0,0.0,4497,0,1,Mainland China
2021-06-13,1538584783,43841660,Long Sleeves,UFW #925 #1801B Korean Knitted Long sleeves,450.0,165,165,63,752,15,4,3,1,775,4.95,454,1834,1,"Tondo I / Ii, Metro Manila"
2021-06-13,6054331920,64360491,Long Sleeves,Knitted Longsleeves Blouse Korean Top sweater,380.0,255,255,33,105,3,2,0,0,110,4.94,853,172,1,"Pasay City, Metro Manila"
2021-06-13,6862114509,36637203,Long Sleeves,Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,150.0,78,79,48,1981,166,149,42,67,2405,4.64,21531,10288,1,"San Nicolas, Metro Manila"
2021-06-13,2705071551,53723999,Long Sleeves,Knitted classic V-neck  Korean Longsleeve Blouse Top,199.0,169,169,15,303,6,10,1,1,321,4.9,758,758,1,"San Nicolas, Metro Manila"
2021-06-13,6777408268,365058565,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,279.0,139,139,50,10,0,0,0,0,10,5.0,23,25,1,"Tondo I / Ii, Metro Manila"
2021-06-13,9229822449,264590394,Long Sleeves,Claire Korean Trend Long Sleeve Croptop 11176#,299.0,68,68,77,87,5,4,5,2,103,4.65,893,290,1,"Taytay, Rizal"
2021-06-13,3460360534,328781757,Long Sleeves,Giselle G&G women's long sleeve Oversized korean shirt printed with tie-dye ink,605.0,424,424,30,1,0,0,0,0,1,5.0,3995,2,1,Mainland China
2021-06-13,5257136038,303372405,Long Sleeves,Women Korean Tops long sleeves oversized thin pullover Tees Plus size,309.0,268,268,13,53,6,1,0,1,61,4.8,11835,136,1,Mainland China
2021-06-13,4388177545,23250659,Long Sleeves,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,189.0,169,169,11,18,1,0,0,0,19,4.95,938,38,1,"Valenzuela City, Metro Manila"
2021-06-13,4271819386,45837310,Long Sleeves,Women Puff Sleeve Floral Blouse Chiffon Korean Tops Long Sleeve Shirts,482.0,289,289,40,60,5,1,0,0,66,4.89,2837,150,1,Mainland China
2021-06-13,8664922301,462140676,Long Sleeves,【Spot sale】【High-quality cloth】spring and autumn top 2021 new Korean style versatile loose Hong Kong style chic online celebrity long Blouse ladies tops big size ladies tops and blouse ladies tops and blouse apple green ladies tops and dress,280.0,168,192,40,0,0,0,0,0,0,0.0,12000,0,1,Mainland China
2021-06-13,6515348756,147240166,Long Sleeves,new sexy korean style knitted longsleeve top Xs to m /women’s top / korean sexy longsleeve,399.0,250,250,37,18,1,0,0,1,20,4.75,326,55,1,"Caloocan City, Metro Manila"
2021-06-13,7480382175,11187885,Long Sleeves,two way scoop back 3/4 sleeves round neck half sleeve women top korean fashion bangkok top tee B025,199.0,55,55,72,103,8,3,1,0,115,4.85,826,319,1,"Caloocan City, Metro Manila"
2021-06-13,4738908745,130651949,Long Sleeves,Only Youth classic knitted Long sleeves Blouse Korean Top freesize  m to xl,129.0,119,119,8,136,11,2,5,4,158,4.71,34,411,1,"San Nicolas, Metro Manila"
2021-06-13,11610168478,462140676,Long Sleeves,【Spot sale】【Gift KN95】simple shirt Women's Blouse 2021 Autumn New Korean chic solid color simple temperament commute OL elegant blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt,529.0,318,318,40,0,0,0,0,0,0,0.0,15000,0,1,Mainland China
2021-06-13,8505687356,39898577,Long Sleeves,Women Korean Casula Slim V-neck Plain Knitted Long Sleeve Blouse All-Match Pullover Tops,235.0,179,179,24,279,5,2,1,0,287,4.96,531,741,1,"San Nicolas, Metro Manila"
2021-06-13,6877850005,352470129,Long Sleeves,49 ONLY! TRENDY STRIPES KOREAN CROP TOP!! SALE SALE SALE!!,120.0,49,49,59,18,0,0,0,0,18,5.0,956,82,1,"Antipolo City, Rizal"
2021-06-13,4240052985,130651949,Long Sleeves,Only Youth classic knitted Long sleeves Blouse Korean Top,139.0,134,134,4,83,5,2,3,3,96,4.69,44,188,1,"San Nicolas, Metro Manila"
2021-06-13,9744722334,341350505,Long Sleeves,[Real Photo] 7-Colors Korean Women New Chiffon Shirt Loose Macaron Long-sleeved Sunscreen Cardigan Oversize Blouse Top,434.0,239,269,45,3,0,0,0,0,3,5.0,69989,6,1,Mainland China
2021-06-13,8034223113,46399675,Long Sleeves,SYDNEY Floral Korean Longsleeves Bow Top,300.0,79,79,74,1009,46,30,19,24,1128,4.77,8321,3798,1,"Pasig City, Metro Manila"
2021-06-13,4950420452,303372405,Long Sleeves,Women Korean Turtle Neck Long Sleeve Tops Blouse Cotton Top Plus size,196.0,188,188,4,483,58,27,9,14,591,4.67,31097,1547,1,Mainland China
2021-06-13,3381715920,401079546,Long Sleeves,【COD】Lace Up Bowknot Fashion Big Polka Dot Print Ladies Long Sleeve Chiffon Shirt,522.0,281,281,46,5,0,0,0,0,5,5.0,288,15,1,"Sampaloc, Metro Manila"
2021-06-13,1875839147,64360491,Long Sleeves,Classic Knitted Longsleeves Blouse Korean Top sweater,200.0,165,165,18,1684,77,16,8,9,1794,4.91,22,4564,1,"Pasay City, Metro Manila"
2021-06-13,7563770506,325618926,Long Sleeves,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Top,480.0,283,283,41,544,14,8,1,1,568,4.93,2398,1208,1,Mainland China
2021-06-13,7512307289,64909141,Long Sleeves,Ready stock Korean Office Lady Casual Women Short Sleeve Ruffle Chiffon Blouse Korean top,250.0,185,310,26,982,98,39,11,11,1141,4.78,44130,3542,1,Mainland China
2021-06-13,9364929327,462140676,Long Sleeves,【Spot sale】【Free KN95】Spot goods 2021 Autumn New Korean style vintage small floral loose top shirt for women blouse Ready Stock Baju Raya 2021 Women Satin Blouse Long Sleeve Loose Retro Shirt Fashion Temperament Simple Plain Tops Women Korean Loose Blou,500.0,300,300,40,0,0,0,0,0,0,0.0,6000,0,1,Mainland China
2021-06-13,3363940078,331790042,Long Sleeves,Oversized Shirt Women V-neck Blouse Lazy Style Korean Top Thin Tops Long Sleeve Shirts Loose Crop Top Sunscreen Sweater Croptop Tshirts,567.0,95,289,83,231,23,23,4,13,294,4.55,10208,805,1,Mainland China
2021-06-13,6343894238,67752782,Long Sleeves,New Korean style Cotton long sleeve for unisex S-XXL COD,299.0,76,80,75,1765,68,60,20,27,1940,4.82,25098,6845,1,"Paranaque City, Metro Manila"
2021-06-13,3357512706,187135110,Long Sleeves,(Buy 1 get 1  )Korean Top  Ready Stock  Women Crop top Solid Slash Neck Sexy Bandage Croptop Navel  Exposed Blouse Long Sleeve Tops Oversized Shirt for women COD,568.0,269,275,53,638,35,15,10,12,710,4.8,2494,1518,1,Mainland China
2021-06-13,8764931013,462140676,Long Sleeves,【Spot sale】【Gift KN95】2021 Amoi Design Zebra Pattern Blouse Ladies Loose Mid-length Long-sleeved Sun Protection TOP Thin Coatblouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt woman,481.0,289,289,40,0,0,0,0,0,0,0.0,1000,0,1,Mainland China
2021-06-13,4079219828,271800741,Long Sleeves,Korean Knitted Blouse Top Long Sleeve Lettuce Top,129.0,83,83,36,49,4,3,0,1,57,4.75,61,163,1,"Pasay City, Metro Manila"
2021-06-13,4850771407,273590933,Long Sleeves,【 Korean House 】2020 new Korean women's T-shirt autumn long-sleeved top loose outer wear clothes,518.0,259,259,50,53,2,1,0,0,56,4.93,3969,98,1,Mainland China
